facebook_corpus_msr_1561862,Neta ko nanga kar ke uske gand me goli maro...,OAG
facebook_corpus_msr_300391,kya baat h,NAG
facebook_corpus_msr_387353,सैनिको की मौत पे समित्रि ईरानी जी ने कहा था जब कांग्रेस की सरकार थी की PM को और गृहमंत्री को चूड़ी भेज रही थी क्या आज मोदी जी को भी चूड़ी और बिंदी भेजेगी,CAG
facebook_corpus_msr_1622394,"Koi kota koi institute kuch ni kr sakta but vo way jarur dekhaty baki mehnat k anusar phal melta hai. ""mr . A""",NAG
facebook_corpus_msr_1724184,shabad chunav ahchha hona chahiye tah,CAG
facebook_corpus_msr_405976,bonal fal to  p m he  khali  yudh  aar  aapne aapko  khuda  samajhtahe,CAG
facebook_corpus_msr_341842,अढाई साल मेँ टूटी आस...और चलो मोदी के साथ....ना रोजगार ना विकास....बस महँगाई और बकवास...सबके साथ समान विनाश...बस भाषण और मन की बात....,CAG
facebook_corpus_msr_1414928,bakwass............ puri sajaa aise hi jamanat me nikal jaygi....,OAG
facebook_corpus_msr_355969,hmare dhes ke ak ak jvan ka bdla do pakistan,CAG
facebook_corpus_msr_329887,"ये तो कुत्ते, सुअर और गधे का मांस खानेवाली है यम्मी...",OAG
facebook_corpus_msr_1804901,"Sanghi dalal kaise AAP join kar leta-Desh ko sabse jyada chutiya isi ne banaya hai,iske lokpal wale sapne ko modi sarkar ne laat mar di lekin ab ye chup baitha hua hai",OAG
facebook_corpus_msr_398324,"बंदा शीघ्र पतन नामक बीमारी से उबर ही नही सका है जिस तरह ये नपुंसक अपनी कोशिश जारी रखता होगा वैसा ही ये औरों को हिदायत देता फिर रहा ,,,",OAG
facebook_corpus_msr_397789,Tumahri 2 post barbad kar di 7 kutte mare gaye vo bhi sau rahe the kya ?,OAG
facebook_corpus_msr_2081774,किसी को भी देश विरूघघ बोलने का अधिकार नहि। कोई और देश मे जाओ और देखो क्या होता है ?,CAG
facebook_corpus_msr_452343,Ye gaana gaane ke bad cash aayega unke pass .. fir wo bike kharidenge,NAG
facebook_corpus_msr_367513,"काश मोदीजी विपक्ष में होते तो सरकार से 
कोई सवाल पूछने की हिम्मत तो करता",CAG
facebook_corpus_msr_1270667,Matlab ab jiski central me government hai usi ki sarkar har state me chaiye nahi to rastrpati shasan laga denge ....fir voting kio karate ho ?????,CAG
facebook_corpus_msr_340766,"Kashmir loge ,sare Pakistanio ko marna hoga ,,come fast .
Gand mai goli marunga yad rekhna ,bahut jald aa rha hu border pe....",OAG
facebook_corpus_msr_360203,"देश मे युद्ध का माहौल हो तो युद्ध और यदि शांति का माहौल हो तो अमन का रास्ता चुनना आसान होता है पर यदि देश मे  न अमन हो और न ही युद्ध का माहौल हो तब कौन सा रास्ता चुना जा सकता है ?
        ऐसे ही माहौल के लिए हमारे सरपरस्तों ने एक नया रास्ता चुना है,जिसमें दुश्मन की ईंट से ईंट बजाई जाती है,कड़े कदम उठाए जाते हैं,कड़ी निंदा की घुट्टी पिलाई जाती है,अंतरराष्ट्रीय स्तर पर दवाब बनाया जाता है,दो-चार चौकियां उड़ा कर मुंहतोड़ जवाब दिया जाता है,शहीदों का बलिदान व्यर्थ न जाने की दुहाई दी जाती है,कूटनीतिक स्तर पर दुश्मन देश को घेरा जाता है,उसे अंतरराष्ट्रीय बिरादरी से अलग-थलग किया जाता है....और भी बहुत कुछ किया जाता है जो रणनीतिक गोपनीयता के नाम पर मीडिया को बताया नहीं जाता!
‌          क्या हमें इसी रास्ते पर चलते रहना चाहिए??",CAG
facebook_corpus_msr_367598,"भाजपा  सरकार  केवल  कड़ी  निंदा  करना  बंद  कर  दो  और  पाकिस्तान  को  जवाब  दो  हम  भी  तंग  आ  गये  है  ये  हर  दिन  खिटपीट  से  खत्म  करो  कहानी  ,  जंग  मे  कागजी  अफदाद  से  क्या  होता  है  हीम्मते  लड़ती  है  तादाद  से  क्या  होता  है  ।",OAG
facebook_corpus_msr_1731496,"सत्ता से चाहने वाले जुटते हैं क्या?
ये हीरो है पूरे देश का,समझ नही आता तो पटना में ही रोड सो कर के देखलें कितनी लंबी होती है।",OAG
facebook_corpus_msr_356278,"पाकिस्तान से तो हमेशा नाराजगी थी मगर अब देश मे मौजूदा सरकारों से भी हो गयी है...क्योकी देश के लिए जान जवान देते है, नेताजी इलेक्शन पर ध्यान देते ह",CAG
facebook_corpus_msr_349446,Abe saale owaise suwar....so raha tha ab tak....bjp aate hi Muslims ke muddy aa gaye,OAG
facebook_corpus_msr_495101,Kaam karne walon ko paisa nai mil rha Olympics me paise nai mil rha players ko bus cricket Bollywood,CAG
facebook_corpus_msr_340792,Kya ghanta desh badal RHA hamare veer sainiko ke sath ye ho rha hai jise sunkr meri aakho me aanshu aa gae jra sochiye us ma ka kya hal hoga uski bahan ke aur uski wife ka kya hoga bas desh badal rha is badalne se accha hai ki ek bar Pakistan ko khatm kr de tab badlega desh,OAG
facebook_corpus_msr_383221,Esa to Hajaro salo se Tum log karne ki kosish Kar rahe ho fir bhi kamyab tab bhi nai hue the Aur aaj bhi nai Hoga... Tum kutoeko1971 yaad hai na... Kese 15din main ghutno tak aagai the...kuch 600 Saal pinche jao to Pata chalega Kese Gujarat ke bechraji mandir main Tum Bodo ki puri army chir Di thi,OAG
facebook_corpus_msr_1805625,अंगूर खट्टे भी हो सकते हैं,CAG
facebook_corpus_msr_1731655,अबे चारा चोर चुप कर तू,OAG
facebook_corpus_msr_1226705,"तेरी बात सिद्ध करती है की कोई जात से दलित ही या न हो,लेकिन अकल से जरूर दलित हो सकता है,अक्ल तो तुममें जब भी नही थी और आज भी नही है,आरक्षण से नोकरी पा सकते हो लेकिन अक्ल नही,खाते तो तुम आज भी किसी की फैंकी हुई हड्डी ही ना???????",OAG
facebook_corpus_msr_404444,Real hero  mr saif pahchane ki kosis karo jo des ke liye jita haain aur des ke liye marta haain kuch aaise log haain jo khate yaaha haai. Gate kaahi aur haain,CAG
facebook_corpus_msr_410010,rajat  ji  aap  hi  to  hai  jo  desh  ke  liye  aap  aur  aap  ka  chenal  kaam kar  rhi  hai  aur  bhrashtaachaario  ko  benakaab  kar  dete  hai .  waaki  chenal  to  paise  ke  pichhe  lage  hai  . aur  aap  desh ke  hit  me  kaam  kar  rhe  hai  .  aap  kaa  adaalat  bahoot  achaa hai . india  t.v  jeendaadaa  waad  jai  hind .,NAG
facebook_corpus_msr_399580,Yea missiles kis liye banaye hai chodo aur  map she Pakistan ki nistanuboot kar do ham se achha to Israel hai pura badla leta hai.,CAG
facebook_corpus_msr_451981,sunte nai ha ... baith jao oye ! hahahaha kya camera man hai,NAG
facebook_corpus_msr_329047,अब बस बहुत हो गया इस बार मोदी जी अपने सैनिकों को ऑर्डर कर दें की जब तक भारतीय जवान पकिस्तान के प्रधानमंत्री नवाज शरीफ को लेकर भारत ना आ जाएँ तब तक जितने भी आतंकी रास्ते में आएं उनका सफाया करते हुए आगे बढ़ते जाना है क्यूंकि जब तक किसी देश का राजा गिरफ्त में नहीं आता तब तक कोई भी युद्ध समाप्त नहीं होता यही इस नीच पाकिस्तान के साथ करना होगा तभी इसको समझ में आएगा भारत से पंगा लेने का नतीजा क्या होता है,OAG
facebook_corpus_msr_387543,Modi g pakistan k ghar me khus  k marrenge..namo namo,CAG
facebook_corpus_msr_359866,अबे मुल्ले नाइ सोजा कल तूने मेरे बाल काटने है😄,CAG
facebook_corpus_msr_324071,BC media camera lekar sath chalraha Hai per madad nahi Kar raha hai,OAG
facebook_corpus_msr_405088,Hahahha Numbers ma zida hone ka mtlb strong hona nai hota,CAG
facebook_corpus_msr_1805709,Ye sabse bada sanghi hai,CAG
facebook_corpus_msr_365578,Ja kr  dekh Teri bahan Teri maa khi kisi ke  land PR apni chut  patak rhi hogi. Randi ki awlad bahan ko Teri pelu,OAG
facebook_corpus_msr_956368,देश को खतरा कैशलेस होने से नहीं बल्कि तुम जैसे दलाल मीडिया वालों से है।,OAG
facebook_corpus_msr_349270,"U.P se hai aur maarte maarte mor bna dete hai😂😂😂
Jai shree Ram...jai hind... Vande Mataram 🇮🇳🇮🇳🇮🇳",CAG
facebook_corpus_msr_432496,PM ji Tussi great hoo... Logo ko bashsan sa oolu bhanarahai,CAG
facebook_corpus_msr_866605,Punjab me bjp 117 me 23 pe lad rahi h chootiye,OAG
facebook_corpus_msr_1724047,Modibakth,OAG
facebook_corpus_msr_364563,"Es baar nya word sun ne k liye mila karara jawaab milega,wrna kdi ninda sun sun k pk gya tha,",CAG
facebook_corpus_msr_386769,Bjp bale pagal ho Gaye Hai ab sab stta ke lalchi Hai kaam to koi karna nahi ik bhi,CAG
facebook_corpus_msr_1201794,Kuch aur dino ki baat hai jis tarah se kashmiri aawam ko mara ja raha hai or militry ko badhaya ja raha hai kashmir ek militry state ban kar reh jaayega 🚷,NAG
facebook_corpus_msr_1175051,"देश में सैनिको की कोई इज्जत नहीं है, और कांग्रेस की नजरो में तो बिलकुल नहीं, और वैसे भी कर्नाटक में कांग्रेस की सरकार है

बेंगलुरू में पठानकोट शहीद लेफ्टिनेंट कर्नल निरंजन कुमार का घर विध्वंस के निशाने पर,

शहीद हुए एनएसजी कमांडो ईके निरंजन कुमार के घर के एक हिस्से को अतिक्रमण हटाओ के अंतर्गत तोडा जायेगा
R ndtv इस पर कब डिबेट करेगा",OAG
facebook_corpus_msr_1176719,"*भारत का नया गीत*

*आओ बच्चों तुम्हे दिखायें, शैतानी शैतान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*बड़े-बड़े नेता शामिल हैं, घोटालों की थाली में।*
*सूटकेश भर के चलते हैं, अपने यहाँ दलाली में।।*
*देश-धर्म की नहीं है चिंता, चिन्ता निज सन्तान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*चोर-लुटेरे भी अब देखो, सांसद और विधायक हैं।*
*सुरा-सुन्दरी के प्रेमी ये, सचमुच के खलनायक हैं।।*
*भिखमंगों में गिनती कर दी, भारत देश महान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*जनता के आवंटित धन को, आधा मन्त्री खाते हैं।*
*बाकी में अफसर ठेकेदार, मिलकर मौज उड़ाते हैं।।*
*लूट खसोट मचा रखी है, सरकारी अनुदान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*थर्ड क्लास अफसर बन जाता, फर्स्ट क्लास चपरासी है।*
*होशियार बच्चों के मन में, छायी आज उदासी है।।*
*गंवार सारे मंत्री बन गये, मेधावी आज खलासी है।*
*आओ बच्चों तुम्हें दिखायें, शैतानी शैतान की।।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।*",CAG
facebook_corpus_msr_325803,"KAHAN HAIN WO DALAL JO PICLI GOVT KO GALI DETE THE. AB SIRF HUM LOGON KO BHASHAN DETE HAIN,",CAG
facebook_corpus_msr_387777,jb koi jahaz dubta h Tia chuhe sabse pahle jahaz chodke bhagte h ...,CAG
facebook_corpus_msr_1906975,पूरी दुनिया में जहाँ कहीं भी दंगे होते हैं उसमे सामने मुसलमान ही क्यों होते हैं? ये लोग पहले आतंकवाद और दंगे शुरू करते हैं और जब गां* फटने लगती है तो मीडिया को आगे करके जान की भीख मांगते हैं।,OAG
facebook_corpus_msr_360623,ये मिडीया दलाल ह ये विजेपी को बचाने मे लगी हुइ,OAG
facebook_corpus_msr_1360498,Bihari baans kar dega....es baar gujrati s.....l...,OAG
facebook_corpus_msr_300579,Jab tak desh me angrejo ke dalal isi ke agant rhenge esa hota rahega,OAG
facebook_corpus_msr_325999,Pagal ho jana pak army ko soch soch k hahahaha,NAG
facebook_corpus_msr_2141853,Daasu,NAG
facebook_corpus_msr_654916,"और मामले को ""सुलजाएंगे"" जज श्री रवीश कुमार",CAG
facebook_corpus_msr_2379968,shi hua,NAG
facebook_corpus_msr_346625,"Aaj kal news wale publicity pane ke liye kya kya karte hai,",CAG
facebook_corpus_msr_823714,Woh ek aur bjp IT cell ka ISI agent.... Kyo Bhai tumhara ek Bhai dhara gaya....bhopal main....!,CAG
facebook_corpus_msr_360075,"Modi se nafrat ha ab fauji hamne shahed hte dekhe ha hmare jammu aur kashmir ki raksha ke liye ruzana fauji shahdat derha ha

Kyu na kare bhai pyar fauj se idar fauj ko gali du ake jammu me 
Tmhari nasle hiladenge yha ke loag kashmir to bas modi ne sir pe chada rakha ha ek din army rule lagau hmare jk me uske bad shayd koi pathar utbhayega",CAG
facebook_corpus_msr_383226,"Prutviraj chuhan ko jante ho tumare ghar main ghus ke Mara tha...peshwa bajirav yaad hai?? 

Shivaji yaad hai in sab inho ne ukhad pheka tha mogal ko",CAG
facebook_corpus_msr_1805396,ये हमेशा चुनाव के समय ही क्यों बोलता है,CAG
facebook_corpus_msr_1946993,Musalman se muhobbat hai to kya.. Islam kabul le.. BC. Hindu hai wo apna kaam kar rhe hai,CAG
facebook_corpus_msr_387439,Hum sirf india k muslim nirdous logo ko marsakte hai bas baki hamari gand me dam nhi,OAG
facebook_corpus_msr_350493,Bhai logo phle 2019 ki tyyari krne do uske 56 inch ka dikha denge,CAG
facebook_corpus_msr_401304,Ohoo acha acha tum keh ray o k pakistani army force bat ny india my gus k mara hay sai sai yar ab ye kaisy ho sakta lgta aj tum ny saif ali khan ki movie ni dekhi hmmm ye chez mery aziz  ya hum kamzor log hain hum kha se ghus k maar skty ain hay na media walo jhot ni bolo,OAG
facebook_corpus_msr_1457541,"breaking news.....राष्ट्रीय दामाद वाड्रा , भाजपा के गुज़रे अध्यक्ष गडकरी ,बैसाखी चोर खुर्शीद, और अम्बानी के बाद अब बारी आई है कपिल सिब्बल की !
आज दोपहर 2 बजे अरविन्द केजरीवाल और प्रशांत भूषण गैर कानूनी मंत्री सिब्बल की पोलखोल करेंगे ! पोलखोल की अगली कड़ी में ये देखना दिलचस्प होगा कि सिब्बल के कौन से छिपे कारनामे सामने आते हैं !.....",OAG
facebook_corpus_msr_401786,"Desh mein itna gaddar hai ....
   Aur ....",CAG
facebook_corpus_msr_386778,To maro neta ji aap sae achai ki pojishn hAi nhi aap log hi mar sakte to ye kam krke daes or dunya mai nam kma skte ho aap,CAG
facebook_corpus_msr_359940,"मुँह तोड़ जवाब दे दिया

पार्टटाइम रक्षा मंत्री अरुन जेटली के मित्र चैनल इंडिया टीवी ने दे दिया

दो बंकर तबाह भी कर दिये(दिल्ली की सड़क पर खड़े संवाददाता मनीष प्रसाद की बार्डर से लाइव रिपोर्ट )

अभी जी न्यूज़ और सुदर्शन न्यूज़ नहीं देख सका , हो सकता है लाहौर ख़ाली हो रहा हो !

आप लोग चैन से सोइये",CAG
facebook_corpus_msr_488618,Budget km tha bc. ..  Boman aur Sushmita 😂😂,NAG
facebook_corpus_msr_337259,लखनऊ: बीजेपी कार्यसमिति की बैठक में अमित शाह ने यूपी की योगी सरकार के बारे में देखिए क्या कहा है..,NAG
facebook_corpus_msr_360169,"Kyu jhooth bol kar bhartiye logo ko jhoothi tasali DE rahe ho, pak ke kisi news channels NE abhi tak ye news nahi dikhai ki unki 2 chaoki Nast hui air unke sainik maare gaye.bhartoye media dikha rha ki pak ke 7 sainik maar giraye, 7 sainik maar giraye ye gin kar kaun aya.",CAG
facebook_corpus_msr_340639,dukh is bat ka hai koi aatnki mare to desh ka 25 % log sahadad mein pahuch jate hai . or jab desh ka rakshak mare to kya hum uske shanti ke liye bhi nai ja sakte ''  yahi desh ke logo mein ekta me anekta pardarshit karta hai ?,CAG
facebook_corpus_msr_350260,Modi G chup rahne se Kam nahi chalne wala hai.,CAG
facebook_corpus_msr_361082,Are yaar is s Pakistan ko khatam he kar do,CAG
facebook_corpus_msr_1964747,Ghar ka na ghat ka. 😊,CAG
facebook_corpus_msr_917613,Are bhai dec last hai na march kidhar 50 din pure hogai aaj,CAG
facebook_corpus_msr_337380,Maine k ha tha tu aam mt bn tu khas bn pr tu nhi mana ye kejriwal marwari hai jo apne baap ke nhi hote wo kisi our ka kya hoga.,CAG
facebook_corpus_msr_1424890,sub bekar ki baa hai sirf vote bank ke liye ho raha ha yeh,CAG
facebook_corpus_msr_1525378,Suar ka baccha gali mjhe v aata h or typing v ....but tu kya h ye sb ko pta khud chal gaya,OAG
facebook_corpus_msr_383144,Eynt se eynt bja dainge ; Desh ke naujwanon ki qurbani bekar Na Jane paye Isiliye Pakistan ko nestnamoond Kar do ; Jai  Hind,CAG
facebook_corpus_msr_402586,Beta mofiji tera baap h sun l mc tere awkaat ni kuch v bolne ki kuch wait kr l tera v patta saaf krwa denge modiji.....,OAG
facebook_corpus_msr_748239,Akhilesh yar bhuvajiko samjzvo na Bhagva chha gaya hai ab BHAGO,CAG
facebook_corpus_msr_956384,me dawe k sath tuje kehta hu tere up me es bar bjp ki sarkar banegi.ye bat dimag me dal le.pakke se,OAG
facebook_corpus_msr_956395,hahaha.,NAG
facebook_corpus_msr_1446385,Jai hind,NAG
facebook_corpus_msr_221614,"ये तो बड़ा नालायक़ है ये कंजरी,
किसी भी भेड़िये को सिलाई मशीन बाँटने पहुँच जाते हैं कंजरी जी.",CAG
facebook_corpus_msr_371514,जिहादी पत्थरबाज देशद्रोहियो अलगाववादी नाम के आतंकियों को मारने की खुली छूट दे दे सरकार सब सही हो जाएगा....,OAG
facebook_corpus_msr_671777,आम आदमी पार्टी गई अब,CAG
facebook_corpus_msr_406891,"UP CM Sri MYogiAdityanath मै आपसे अनुरोध करना चाहता हूँ कि पूरे प्रदेष के शहरों में हर 50-100 मीटर की दूरी पर एक कूडेदान को स्थापित कराईये, जिससे शहर में गन्दगी कम हो सके। यह योजना हमारे प्रदेष के शहरों को स्वच्छ बनाने में मदद करेगी।",NAG
facebook_corpus_msr_2127063,असली न्यूज़ तो कमैंट्स में मिल जाती है। इंडियन एक्स्प्रेस वाले तो बायस्ड न्यूज़ देते है भड़वे,OAG
facebook_corpus_msr_325705,"⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽
जनाब श्री अरुण पूरी साहब !
पून्य प्रसून वाजपेयी नाम का, एकमात्र जहरीला मगरमच्छ ! आपके ""आजतक"" के पूरे परिवाररुपी तालाब को गंदा कर रहा है ! निकाल बाहर करो इस मनहूस को अरुण जी, वरना ये पूरे तालाब को गंदा कर देगा !
⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽",OAG
facebook_corpus_msr_1371325,Bhakts inko bhi anti-national declare kar denge.... aur jamin me mundi daal ke so jayenge,OAG
facebook_corpus_msr_327077,"Khudka hagne ke waande hain aur Hume aaye bolne ..Bbkivines ka dialogue hain,gaand mein naa  gu aur chale ghumne Juhu ...",OAG
facebook_corpus_msr_351329,indian government abhi kahan soyi hai lata nahi....election ke samay kewal unhr pakistan ki yaad aati hai,OAG
facebook_corpus_msr_1450766,ye baba farzi hjai,OAG
facebook_corpus_msr_374233,sarker ko agar gali dena ho gya toh khul kar bolo pakistani mullo ka maa bhoshra. unke bhen me chut me hmara lund.😀😁😂😀😁😂😀😁😂,OAG
facebook_corpus_msr_394808,Oye 2 number baba sb se pahle tera sar urhaen ge PAKISTANI soldiers 😁😁😋😀😂😀😁,OAG
facebook_corpus_msr_233879,Jo log sirf amiro Ko dekhte hai o kabhi nhi garibo Ko dekhte hai,CAG
facebook_corpus_msr_364530,"भारत जितना अधिक बर्बाद हो रहा है उतना ही भारत को बर्बाद करने की इंग्लैंड की नीति सफल हो रही है। भारत के भ्रष्टाचारी नेताओं, पाकिस्तान के शासकों और आतंकवादियों के मालिक एक ही हैं। इनके असली मालिक तो वे विदेशी शासक हैं जिन-जिन इंग्लैंड + अमेरिका + स्विट्जरलैंड + दुबई आदि देशों में भारत और पाकिस्तान के भ्रष्टाचारी नेताओं ने अपने-अपने देशों से लूटा हुआ धन रखा हुआ है। उन विदेशी शासकों के दबाव में ही भ्रष्टाचारी नेता भारत को बर्बाद करने में लगे हुए हैं क्योंकि भ्रष्टाचारी नेताओं पर ये दबाव रहता है कि यदि इन्होंने विदेशी शासकों के अनुसार काम नहीं किया तो विदेशी शासक भारत के भ्रष्टाचारी नेताओं की सम्पत्ति जब्त करने के साथ-साथ सम्पत्ति की जानकारी भारत के नागरिकों को दे देंगे। भारत की भ्रष्टाचारी सरकारें रक्षा, कृषि और आर्थिक नीति वैसी ही बनाते हैं जैसा कि विदेशी शासक चाहते हैं। इसीलिए भारतीय सेना का अत्याधुनिकरण नहीं किया गया, स्वदेशी कृषि को बर्बाद करने के नये-नये तरीके ढूंढे जा रहे हैं ताकि विदेश से अनाज आयात करें भ्रष्टाचारी सरकारें, स्वदेशी तकनीक वाले उद्योग को प्राथमिकता नहीं दी जा रही है और विदेश की कम्पनियों को प्राथमिकता दी जा रही है। पेट्रोल पंप, ताबूत, व्यापम, दिल्ली MCD, DDCA आदि घोटाले करने वालो ने और बोफोर्स, 2जी, कोयला आदि घोटाले करने वालो ने देश को लूटने और बर्बाद करने में कोई कसर बाकी नहीं छोड़ी। देशहित को पीछे छोड़कर जबतक हम अपने-अपने व्यक्तिगत स्वार्थ के कारण अपनी-अपनी राजनीतिक पार्टी/नेता को प्राथमिकता देते रहेंगे तबतक हम यूँ ही बर्बाद होते रहेंगे। भाषणों से और मीडिया द्वारा बनवाई गई छवि से भ्रमित ना होकर देखना हमें ये चाहिए कि किसी भी राजनीतिक पार्टी/नेता ने सरकार में आने के बाद देशहित में काम क्या किया। एक दंभी देशभक्ति का और दूसरे सेकुलरिज्म का ढोल बजाते रहो, अपनी-अपनी राजनीतिक पार्टी/नेता का राग आलापते रहो और अपने देश को बर्बाद करते रहो। यही हो रहा है।",CAG
facebook_corpus_msr_395231,Aafi Irfan..... thari itni okat v koni ki khulam khula ladai kr le .... tere liye to Akela hi kafi hu ... ye to saale tu Pakistan m h  ydi India m hota to ghr aake podhta saale ko ...... tumhra kya h tum to suar(pig) ko apna allaha mante ho ..... hettt saale mulle,OAG
facebook_corpus_msr_349254,जो लोग दूसरी शादी करने के लिए अपनी बीवी को जलाकर मार देते हैं या फांसी लगा देते हैं वह कम अक्ल अक्ल के अंधे आज मुस्लिम औरतों के अधिकार की बात कर रहे हैं पहले अपनी औरतों को तो अधिकार दे दो बाद में हमारी औरतों का अधिकार दिलाना जाओ पहले अपनी औरतों के साथ में इंसाफ करो हमारा मतलब बस हमी तक छोड़ दो,CAG
facebook_corpus_msr_382429,Charasiya Ashwani zaroor tu rape ki gandagi hai wo bhi kisi mulle ki,OAG
facebook_corpus_msr_671891,"Lol
भारतीय माहान  लोक्तांत्रिक व्यवस्था पर इतनी हलकी टिप्पनी करके क्यू जनादेश का आपमान कर रहे हो 
इस देश की जनता अपने विवेक से जनादेश देती है ना  कि इन बिकाऊ टी.वी चेनलो द्वारा प्रसारित समाचार के आधार पर",OAG
facebook_corpus_msr_373671,Ab bolo koi bhqdwa jay modi ab jo bhi modi ka vo chody ka or ha ab nhi chahye ye sarkar had hogay,OAG
facebook_corpus_msr_349466,is motherchod ki photo mat dikhao sala dekhte hi katuya lagta hai,OAG
facebook_corpus_msr_654938,"कमिशन के लिए सिधी सी बात है""जनाब""",OAG
facebook_corpus_msr_2179144,"Ananya kuch toh karlo apne zindagi kee saath, IIT mein bhi nahi ghus paaye 😂",NAG
facebook_corpus_msr_399519,Ks ny kaha..ary bhe 60 saal pehly jo yahan migrat kr k aaye thy..mn bhe unhe mn sy hon...bakhuda..kesi dusry qoum sy hum log bhot achi zindagi guzarrahy ha..muhajir tu hamari apni cast ha..hum khud ko bolty ha..s mn koi burai tu nhe..hamary ashaba bhe muhajir thy..,CAG
facebook_corpus_msr_355988,Q k wo bhi jaan gaya haii pm ka seena nahi zabaan haii 56 inch ki,CAG
facebook_corpus_msr_1476569,Sir सच् कहने वालों को यह झेलना पड़ता है।जो सत्ता के भोग मैं  योग्यता को स्थान नहीं देना चाहते वो लोग गली देने के आलावाकर भी क्या सकते है।,CAG
facebook_corpus_msr_1946894,Maulana itne bhai chare ki ijjat hai to ye neech khyal dimag mein kyun aate hai...tum karvaoge apne ghar mein ramayan????,OAG
facebook_corpus_msr_387718,"""मेरा कत्ल कर दो
कोई शिकवा ना होगा,
मुझे धोखा दे दो
कोई बदला न होगा,
पर अगर जो आँख उठी मेरे धर्म पर,
तो फिर तलवार उठेगी
और फिर कोई समझौता न होगा... जय श्री राम",CAG
facebook_corpus_msr_337585,सभी यही कहते हैं और घूम फिर कर bjp जॉइन कर लेते हैं क्यो की तड़ीपार अंकल सूटकेस लिए बेठे हैं,CAG
facebook_corpus_msr_747596,हेरा फ़ेरी ज़्यादा देर तक नही चलेगी...आज तीन राज्यों ने ठेंगा दिखाया हे...कल सभी दिखाएगे...,OAG
facebook_corpus_msr_671882,Aap Nahi hare sir Hari hai awam..admi.. Haraya h khud ku Unhonay.... Marne du sabku,OAG
facebook_corpus_msr_402690,Teri maa ki chut saale hrami ki najayaj olad gaand me hath deke mudda mar dunga saale harami,OAG
facebook_corpus_msr_1366782,"सेल गुरु के इस हिस्से में देखें IFA 2015 के 5 टॉप गैजेट्स, साथ ही जानें कि आने वाले महीनों में कौन-कौन से फ़ोन बाज़ार में आ सकते हैं...",NAG
facebook_corpus_msr_402312,"Lol, chances thode kaam ha 😂😂😂
Ghar shift Kar rahe ha hum 😂😂😂",NAG
facebook_corpus_msr_399516,"Nahi bhai
Paakistaniyo per bharosa nahi
Wo Laaden Daud jaiso ke saathi he.
All world me badnam he.
Phir bhi waseem akram shoeb bhai hamare he pyare cricketer.
Fawad bhi
Per paak ka koi bharosa nahi apno ko nahi chorta",CAG
facebook_corpus_msr_745851,#ElectionResults | बीजेपी के दिल्ली मुख्यालय के बाहर पार्टी के नेता और कार्यकर्ता पहुंचे. लाइव कवरेज देखिए https://khabar.ndtv.com/videos/live/channel/ndtvindia,NAG
facebook_corpus_msr_364579,Waoo kiya andaaz hai news anchor ka saale kitna Mazda aata huga tujhe anchoring krne me chutye harami,OAG
facebook_corpus_msr_1226715,"Hoshiyaar........Hoshiyaar..........Hoshiyaar........sab yoopi waale hoshiyaar.........Please sab apne apne gharo ki hifaazat kare kahin se bhi kabhi bhi koi """"Nafrat ki Haddi"""" aap ke ghar me aa sakti hai kyunke yoopi me Haddi kaa atank failaane waale aagye hai Bihaar se naakaam hokar, bankgaal, kerlaa, etc..apne ko apno se ladwaane, apno ko apno ke khoon se holi khilwaane,ye kahi bhi kisi bhi roop me aakar aap ko behkaane ki soshish karenge..aap ki us dhrohar ko tbah barbaad karne ki koshish karenge jo aap ke purkhon se hoti hui aap tak pahunchi hai or jisko un ki trah aap ne bhi sambhal kar rakhkha hai yaani aapsi bhaichaara,...in se hmesha hoshiyaar raho ye apne target ko hasil karen ke liye har had paar karne ki koshish karenge, chahe uske liye inhe insaniyat ko pero tale rondna pade joke inhone hmesha rondhi(kuchlna) hai, inkaa muqaabla aap badi aasani se kar sakte ho bas itna karna hai afwaah pr dhyaan mat dena, apna dimaag or aankh khuli rakhna, miljul kar rehna eik doosre ke dukhdard ko apna samjhna,kyunke tumhaara gussa hi inki oxygen hai???",OAG
facebook_corpus_msr_373676,Saheed jawano ke saath barbarta nhi hui hai balki barbarta karkee jawano ko saheed kiya gyaehai,CAG
facebook_corpus_msr_823712,Note bandhi se aatankwaad khatam ho jaayega......yeh hi bola tha feku ne....ab toh khud bjp IT cell Wale hi ISI certified agent hai......bjp hatao...desh bachao,OAG
facebook_corpus_msr_1234075,androoni mamla  hahhhh,CAG
facebook_corpus_msr_387296,Abe katte land Teri maa ki chut mulle tum log hindu k land se peida huye ho jada maa chudai na to bhehen k lode apna neme or address sarv janik koi v Hindu pgl Teri maa choddege,OAG
facebook_corpus_msr_656058,Isliye tum sab muslmano ko worldvmein atanjwadi samjha jata hai,CAG
